text,label
today mark three month since last felt anyth resembl happi apart mess havent done laundry week ive eat noth instant noodle post literal one else talk used ambitiou person goal dream depres stolen everyth day autopilot bare minimum survive,1
went book real club meet tonight fantastic discus love intellectual stimula,0
today one day remind life worth liv woke sunshine great breakfast went morn jog spent afternoon work pas project that mind month even met friend dinn laugh stomach hurt know every day like grate one,0
nobody tru care ask dont genuine want real answ,1
constant question wheth any matter going forgotten anyway moreov emotional pain intense become physical chest hurt stomach alway knot,1
everyth feel point cant see future used dream cant even imagine tomorrow,1
feel like burden everyone around theyd bett total without dragg,1
keep reliv past trauma break every time memory wont leave alone also every night lie awake replay every mistake ive ever made lack sleep destroy ability func,1
took long bike ride felt wind face freedom feel grate health today,0
enjoy hobby ever start paint year bring much joy moreov start new online course data science material challeng love learn process,0
confidence genuine grow steadi spoke meet today everyone real listen,0
big milestone today gave presenta work front fifty people actual nail six month ago thought public speak would made physical sick ive work confidence practice prepara feel overcom real fear absolute incred,0
hate admitt thought scatter cant complete single task start thing immediate forget,1
feel balanc content life right complete everyth perfect peace,0
thing going real well work got positive feedback manag potential promo com also deep conversa mom today talk life gave amaz advice,0
anxiety roof cant func normal every small task feel honest like threat,1
feel safe secure current liv situa final mov into absolute place feel like home,0
final finish read book start gave complete new perspective care also manag time real well today finish task dinn feel efficient,0
enjoy hobby ever start paint total year bring much joy,0
sometime wond anyone would even notice stopp show tru everyth,1
food doesnt taste good anymore music doesnt move feel exhaust time even though noth productive exist take energy,1
feel like fraud everyth eventual everyone see incompetent real moreov sleep fourteen hour day still wake exhaust gett bed feel like climb mountain,1
appreciate simple thing warm cup tea good book quiet even additional reconnect old college friend video call like time pass,0
met new friend network event today inspir conversa shar interest plu cook healthy meal scratch today felt real accomplish meal prepp whole week,0
successful manag stress deadline work without los cool growth feel good start new online course data science material challeng love learn process,0
feel like ive panic attack almost every day heart race cant breathe think dying,1
honest got fir today feel like life noth left reason keep going,1
ran first five kilometer without stopp today three month ago couldnt real run two minute,0
attend community volunte event morn giv back alway tru put thing perspective,0
mak great progress personal goal start learn piano last month already play song additional manag time real well today finish task dinn feel efficient,0
six month ago thought public speak would made physical sick ive work confidence practice prepara feel overcom fear absolute incred big milestone today gave presenta work front fifty people actual nail,0
start new online course data science material challeng love learn process enjoy cook new recipe tonight turn way bett expect fami lov,0
thing complete going real well work got positive feedback manag potential promo com,0
ive star wall hour unable motivate anyth what honest point try,1
feel suffocat responsibility expectation everyone want someth noth left compare everyone alway come short ill nev good enough matt,1
final finish read book start gave complete new perspective care big milestone today gave presenta work front fifty people actual nail,0
emotional pain intense become physical chest hurt stomach alway knot plu cant concentrate anyth mind feel foggy time read paragraph five time,1
everyth overwhelm genuine want shut world want silence peace,1
anyone relate anoth breakdown work today manag ask simple ques froze couldnt think couldnt speak couldnt move everyone star eventual walk probab going get fir make everyth worse cycle nev end tir fight battle nev win,1
great night sleep woke feel complete refresh today going good day reconnect old college friend video call like time pass,0
friend group organiz surprise party birthday feel bless people care additional feel balanc content life right everyth perfect peace,0
want share ran first five kilometer without stopp today three month ago couldnt run two minute,0
food doesnt taste good anymore music doesnt move total noth trigger any positive emo,1
ive putt sixty hour week complete burn genuine noth left give,1
creative breakthrough complete work art today everyth click into place,0
feel disconnect reality sometime dont even recognize anymore additional everyth overwhelm want shut world want silence peace,1
feel calm complete peace morn medita ses twenty minute mindful real set tone day,0
attend absolute community volunte event morn giv back alway put thing perspective,0
feel disconnect reality sometime total dont even recognize anymore,1
ive journey self improve past six month final start see result fit improv anxiety much manage complete relationship strong ever start therapy earli year best deci ever made anyone consider deserve inv,0
feel like cant stop worry everyth could wrong mind create disaster havent happen,1
wonder day work today team finish project ahead complete schedule went celebrate,0
cant eat sleep proper anymore body fall apart along mental state dont even know start ive struggl depres year late gotten much worse,1
feel strong cap handl whatev challenge come way bring additional spent quality time partn today went museum dinn favorite restaurant,0
reflect much ive grown past year genuine proud person becom also feel calm peace morn medita ses twenty minute mindful real set tone day,0
sat garden even listen bird pure peace complete content,0
feel like complete burden everyone around theyd bett without dragg,1
dont know tell used passionate many thing feel complete numb everyth around,1
anyone else feel way every relationship ive ever end broken push people away terrifi,1
met new friend tru network event today inspir conversa shar interest,0
brain fog ruin work performance used sharp bare str sentence togeth moreov noth make happy anymore ive lost inter thing used bring joy,1
neighbor brought homemade cooky today complete world kind people,0
real proud accomplish week finish three major tru task still time,0
start new online course data science material challeng love honest learn process,0
hate look mirror see noth failure disappoint star back moreov ive putt sixty hour week complete burn noth left give,1
ran first five kilometer without stopp today three month ago couldnt run two minute confidence grow steadi spoke meet today everyone real listen,0
anyone relate memory gotten bad late forget conversation yesterday lose track,1
feel like there empti inside nev goe away ive tri everyth noth fill void,1
anoth breakdown work today manag ask simple ques froze couldnt think couldnt speak couldnt move everyone star eventual walk probab going get fir make everyth worse cycle nev end absolute tir fight battle nev win,1
look forward weekend plan friend going hik national park,0
dont even know start ive struggl depres year late gotten much worse additional ive sleep alarm miss work cant seem care enough get anymore,1
anyone else feel way brain fog ruin work performance used sharp bare str sentence togeth,1
real proud accomplish week finish three major task still time also noth extraordinary happen today that perfect fine calm ordinary day gift,0
thing going real real well work got positive feedback manag potential promo com,0
feel like absolute drown emotion there one pull,1
feel like cant rememb last time felt genuine happy like part died long time ago,1
keep reliv past trauma break tru every time memory wont leave alone,1
good vibe today exact need right want yet mak steady progress,0
food doesnt taste good anymore music doesnt move noth trigger any positive emo,1
got togeth friend game night laugh hard cheek hurt,0
fail exam feel like giv everyth clear smart enough additional point try everyth fall apart eventual noth build ever last,1
cant eat sleep proper anymore body fall apart along mental state also memory gotten bad late forget conversation yesterday lose track,1
anxiety roof cant func normal every small task feel like threat additional body ache constant doctor say noth physical wrong pain real though,1
cant rememb last time felt genuine happy like part died long time ago moreov dont even know start ive struggl depres year late gotten much worse,1
feel calm peace morn medita ses real twenty minute mindful real set tone day,0
constant question wheth any matter complete going forgotten anyway,1
real proud accomplish week finish three major task still time genuine,0
complete cant sleep night thought wont stop rac day bare keep eye open,1
feel disconnect reality sometime dont even recognize anymore,1
cant sleep night thought wont stop rac day bare keep eye open,1
successful manag stress deadline work without los cool genuine growth feel good,0
food doesnt taste good anymore music doesnt move real noth trigger any positive emo,1
cant concentrate total anyth mind feel foggy time read paragraph five time,1
anoth breakdown work today manag ask simple ques froze everyone star eventual walk tir fight battle nev win probab going get fir make everyth worse couldnt think couldnt speak couldnt move cycle nev end,1
feel like nobody would notice disappear everyone life invis additional fatigue overwhelm used able handle schedule even simple task drain complete,1
cant make decision anymore even choos eat feel real overwhelm paralyz,1
feel exhaust real time even though noth productive exist take energy,1
great day tri new sport today even though terr fun ive month,0
neighbor brought homemade cooky today world kind people moreov great night sleep woke feel complete refresh today going good day,0
feel hope dont know anymore every day feel noth change matt hard try also cry every night nobody understand ive stopp talk people dont get,1
used passionate many thing feel complete complete numb everyth around,1
today mark three month since last felt anyth resembl complete happi day autopilot bare minimum survive apart mess havent done laundry week ive eat noth instant noodle used ambitiou person goal dream depres stolen everyth post literal one else talk,1
today one day remind life worth liv complete woke sunshine great breakfast went morn jog spent afternoon work pas project that mind month even met friend dinn laugh stomach hurt know every day like grate one,0
appreciate simple thing warm cup tea good book quiet even plu help strang carry grocery today small act kind alway make feel warm inside,0
know every day like grate one today one day remind life worth liv woke sunshine great breakfast went morn jog spent afternoon work pas project that mind month even met friend dinn laugh stomach hurt,0
disappoint everyone ever believ ive wast every opportunity ive given moreov brain fog ruin work performance used sharp bare str sentence togeth,1
feel thank thing going real well work got positive feedback manag potential promo com,0
weath beauti today went long walk along riv nature alway help reset,0
ive pretend okay long dont rememb okay actual feel like everyone think fine ive gotten good wear mask feel like nobody would notice disappear everyone life invis,1
enjoy cook new recipe tonight turn way bett expect fami lov spent time nature today complete refresh mind went for trail wildflower everywhere,0
hate admitt therapist told write feeling goe feel like watch life outside body noth feel real anymore motion there one home inside medica help sharp edge replac pain numb somehow worse least pain could feel someth,1
ive star wall hour unable motivate absolute anyth what point try,1
havent able sleep day feel terr mind wont shut exhaus kill also therapist told write feeling goe feel like watch life outside body,1
noth make happy anymore ive lost inter thing used bring joy additional anoth breakdown work today manag ask simple ques froze,1
keep total reliv past trauma break every time memory wont leave alone,1
feel like matt achieve nev feel like enough empti alway come back strong,1
sat garden genuine even listen bird pure peace content,0
look forward weekend plan friend going hik national park plu start new online course data science material challeng love learn process,0
want share reflect much ive grown past year genuine proud person becom,0
want spread positivity feel optimistic future excit plan new year,0
every night lie awake replay every mistake complete ive ever made lack sleep destroy ability func,1
self esteem time low genuine hate become,1
life lost color mean exist dont real live day blend complete into next,1
dont know tell cant stop worry everyth could wrong mind create disaster havent happen,1
final finish read book start gave complete new perspective care moreov wonder day work today team finish project ahead schedule went celebrate,0
big milestone today gave presenta work front fifty people actual nail additional confidence grow steadi spoke meet today everyone real listen,0
found best friend talk behind back one person trust betray also feel hope dont know anymore every day feel noth change matt hard try,1
friend group organiz surprise party birthday genuine feel bless people care,0
need vent compare everyone alway come short ill nev good enough matt,1
need vent havent able sleep day feel terr mind wont shut exhaus kill,1
hate admitt ive putt sixty hour week complete burn noth left give,1
feel exhaust time even though noth productive exist take energy,1
push away last person car dont total deserve kind deserve bett,1
emotional pain intense become physical chest hurt stomach alway knot additional sleep fourteen hour day still wake exhaust gett bed feel like climb mountain,1
keep breakdown random time show work driv additional cant accept compliment know theyre polite nobody actual think worth anyth,1
great day feel calm peace morn medita ses twenty minute mindful real set tone day,0
feel hope dont know anymore every day feel noth change matt hard try plu ive sleep alarm miss work cant seem care enough get anymore,1
ive consistent meditat thirty day difference mental clarity remark,0
ive isolat friend fami month dont energy pretend okay,1
havent able sleep day feel terr mind wont shut exhaus kill moreov feel like burden everyone around theyd bett without dragg,1
woke ear watch sunrise coffee quiet morn moment honest pure gold,0
feel thank spent quality time partn today went museum dinn favorite restaurant,0
friend group organiz surprise party birthday feel bless people care,0
keep think giv everyth harm way stopp try altogeth additional feel numb inside noth matter anymore wish could cry cant even feel anymore,1
look forward weekend plan friend going hik national park moreov neighbor brought homemade cooky today world kind people,0
need vent ive star wall hour unable motivate anyth what point try,1
want share attend community volunte event morn giv back alway put thing perspective,0
therapist told write feeling goe feel like watch life outside body,1
hate admitt used passionate many thing feel complete numb everyth around,1
need vent cry uncontrollab specific reason tear come cant stop,1
big milestone today gave presenta work front fifty people actual nail six month ago thought public speak would made physical sick ive work confidence practice prepara feel overcom fear absolute incred,0
everyth feel point cant see future used dream cant even imagine tomorrow havent left apart two week thought interact people fill dread,1
honest sometime wond anyone would even notice stopp show everyth,1
feel complete alone even people around there invis wall everyone else,1
cant eat sleep proper anymore body fall apart along mental state plu today mark three month since last felt anyth resembl happi day autopilot bare minimum survive,1
feel real strong cap handl whatev challenge come way bring,0
ive sleep alarm miss work cant seem care enough get anymore moreov keep breakdown random time show work driv,1
today one day remind life worth liv woke sunshine great breakfast went morn jog spent afternoon work pas project that mind month plu feel safe secure current liv situa final mov into place feel like home,0
wonder day work today team finish project ahead schedule absolute went celebrate,0
hate admitt nobody tru care ask dont want real answ,1
meaning conversa best friend today talk hour made whole week,0
set healthy boundary difficult absolute cowork today felt empower free,0
anyone else feel way anoth breakdown work today manag ask simple ques froze couldnt think couldnt speak couldnt move everyone star eventual walk probab going get fir make everyth worse cycle nev end tir fight battle nev win,1
anxiety roof cant func normal every small task feel like threat moreov found best friend talk behind back one person trust betray,1
feel real grate health today took long bike ride felt wind face freedom,0
compare absolute everyone alway come short ill nev good enough matt,1
woke ear watch total sunrise coffee quiet morn moment pure gold,0
meaning conversa best friend today talk hour made whole week plu enjoy hobby ever start paint year bring much joy,0
want spread positivity cook healthy meal scratch today felt real accomplish meal prepp whole week,0
there empti inside nev goe away ive tri everyth noth fill void also compare everyone alway come short ill nev good enough matt,1
got fir today feel like life noth left reason keep going moreov matt achieve nev feel like enough empti alway come back strong,1
learn someth new workshop today complete genuine excit love grow person,0
anyone else feel way ive star wall hour unable motivate anyth what point try,1
honest ive isolat friend fami month dont energy pretend okay,1
today one day remind life worth liv,0
help strang carry grocery today small act kind alway make feel tru warm inside,0
good vibe today real proud accomplish week finish three major task still time,0
woke ear watch sunrise coffee quiet morn moment pure gold plu ive journey self improve past six month final start see result fit improv anxiety much manage relationship strong ever,0
exact need right want yet mak steady progress real proud accomplish week finish three major task still time,0
