feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,emotion
-29.533541,2.653679,-1.457741,1.200862,-0.927233,-1.142727,-0.795822,-0.524626,3.828708,3.220931,-2.123966,-1.715204,2.637366,4.052502,4.037141,1.997091,3.989311,1.22373,2.797116,3.487026,0.921195,5.092857,4.326695,3.647004,2.034972,2.931896,0.09897,0.050353,2432.322163,4436.984248,12.527025,24.662124,17.226152,24.280766,29.477037,happy
-32.081429,0.383072,2.095414,-0.531176,-4.098899,-4.501395,-2.563614,-4.526516,3.827987,0.502502,3.434046,-1.767303,-3.193538,2.797071,3.037796,3.005653,4.721792,4.413646,3.770878,1.840263,3.795056,3.189203,4.906235,4.395432,3.642163,1.402306,0.05755,0.066934,2333.762518,3279.192298,21.311712,11.909187,19.07192,24.600725,29.269086,fear
3.142447,-5.25762,-0.142528,2.302896,-4.317957,1.585662,-0.225446,-2.262996,-4.501424,-0.174583,0.58152,-1.852299,-3.843003,4.262464,4.684547,4.453649,5.089066,2.848447,2.0848,3.910607,3.097041,4.487648,2.463022,2.536158,3.568064,3.674994,0.072147,0.078033,1567.340911,5374.047465,20.167618,37.442641,25.370274,23.735773,30.413351,fear
4.458184,-4.094655,-4.750881,-3.833322,-5.725965,-0.289986,-2.843516,-4.891483,6.239636,-2.494149,-0.74484,3.76209,1.132479,5.408456,2.803887,4.547428,3.990538,4.495037,4.344373,2.728036,6.323427,1.239338,2.635764,4.18113,3.790648,3.633912,0.07288,0.063144,2477.171601,3741.088227,27.004796,21.476893,28.33903,32.187324,36.525898,fear
-1.660013,1.985663,3.394445,4.045998,-2.671422,0.150093,-1.806937,4.342932,3.310339,-0.095786,-2.458067,-10.944129,-4.900799,0.352293,0.053767,3.378848,0.204959,0.439057,0.579476,4.098545,1.437548,2.494204,1.675395,0.484409,3.032639,1.901097,0.028905,0.057601,1706.431787,2948.010541,18.274486,28.381456,30.069115,30.393094,26.741162,calm
-3.251109,0.988933,1.892382,4.247248,-2.859149,-2.850001,4.818944,5.929471,-2.232256,-1.635671,2.536683,1.04617,1.069538,3.219365,4.719696,3.762837,3.72995,2.868761,4.791342,3.638635,3.954848,5.189797,2.953159,3.913323,2.441848,3.476359,0.166376,0.061465,3106.056516,5962.12504,22.743766,20.080983,20.441337,19.351942,39.811635,angry
-7.403431,0.209895,2.062219,3.762733,2.610925,-0.38769,-0.606794,6.236945,1.731592,-0.526423,2.514162,2.768491,-3.160258,4.486274,2.493587,3.355147,3.013718,3.870825,3.5629,3.799844,2.105178,3.923878,2.898712,6.283513,3.60036,3.742189,0.145022,0.133062,2470.072151,5343.827915,24.83135,23.923303,26.823127,26.440289,30.389104,angry
2.130262,-3.713971,-5.097425,-3.838186,-0.513659,-4.613445,-4.960837,5.398412,-0.915931,-1.833572,-2.911408,-2.169306,4.505583,4.316258,5.886731,3.89194,2.543753,3.771169,4.048621,4.113913,3.057839,5.303876,2.23043,3.839451,3.207605,2.72305,0.064448,0.105132,2333.313094,3924.530133,9.901891,27.606018,23.969723,31.670879,36.600939,fear
2.713814,3.580741,-5.561928,-3.195657,2.852044,3.405362,-5.123778,3.786911,-8.616418,0.976769,-0.243617,-3.099338,-2.914638,2.865316,3.295848,5.486035,4.323104,4.934404,3.177923,3.730259,2.428405,3.221555,2.9475,3.988639,2.793146,2.663135,0.067134,0.07893,1968.823761,3413.930276,16.495651,27.073073,28.087641,25.224114,28.423046,fear
3.982061,0.707675,3.755372,5.498493,2.960541,3.934631,0.247787,1.276214,5.357196,2.480134,0.17391,0.997652,4.011454,5.126227,3.157869,4.362591,3.992157,3.934464,5.330308,3.762462,3.424423,3.185009,3.825453,3.264754,3.135218,3.11003,0.0901,0.080979,3179.573725,3824.010486,16.491234,22.49935,31.743123,27.770365,31.233383,angry
-4.859574,-3.739909,-1.519061,-0.587185,3.207698,-3.722208,0.472012,1.067276,-0.663506,-2.094125,-4.016976,5.095696,-0.382078,1.184444,3.62155,1.722287,4.043498,0.083681,1.262861,0.129981,1.377877,1.373092,1.041968,1.553889,1.090703,1.389627,0.023198,0.054428,1500.63766,3076.450949,14.036774,18.825275,22.358677,28.341098,32.877109,calm
20.525491,-0.915033,-1.239485,4.684559,4.48294,-2.080487,-0.09408,6.567279,2.735002,3.861485,-1.97714,3.469934,-2.758625,1.020179,3.726824,4.434445,2.746214,2.453449,4.710849,2.805217,2.934231,4.693957,2.646415,2.345972,3.815508,2.288144,0.07653,0.046915,2569.523908,4032.686794,24.840101,27.286283,28.75759,30.971278,31.633729,happy
-13.24466,-2.450001,-4.733547,-1.04704,-3.772789,-1.630317,5.003618,2.181008,0.274476,3.927687,-1.717758,-1.687223,-4.666789,3.078155,3.756993,2.70741,3.223386,0.937337,4.139696,1.695657,4.155968,3.53165,2.572425,1.456965,1.958239,0.110025,0.025585,0.010837,1432.795003,2962.971221,23.603624,15.350426,19.298473,26.012822,32.391879,sad
-5.939276,4.549994,-2.225632,-3.763773,1.766152,1.229866,-0.452831,-0.800852,-2.387988,-3.104049,-2.717186,0.03811,-1.520225,2.008973,3.079492,3.287307,4.009796,3.792007,5.255428,2.520485,4.053049,4.134799,3.779258,3.202885,2.816439,3.459207,0.027817,0.061522,1878.30604,4029.688804,23.126922,17.63861,19.461986,21.684193,36.888823,fear
3.820756,3.756399,3.005234,-0.408841,0.03275,0.344014,7.153038,3.572467,7.175061,4.022338,1.30925,-1.558084,2.104559,2.939131,2.906353,2.790901,0.947537,4.26084,2.949547,1.585747,3.481763,2.144164,3.562141,3.881656,4.019636,2.839083,0.070069,0.059053,2229.041467,3991.729569,18.953285,18.873481,20.281076,28.45622,29.829012,happy
1.981083,1.074932,3.181425,0.669742,-3.854435,-0.813121,-4.870351,0.150174,2.313938,1.273795,5.083971,4.748005,1.670207,1.607819,4.671345,3.228294,4.881228,4.31265,4.656084,4.501669,6.390181,4.521183,2.71986,5.071312,3.569557,5.345193,0.175544,0.115546,2425.064961,4723.808677,26.703758,32.995013,26.309631,27.626003,26.099363,angry
-10.64978,-2.50285,-4.234174,-1.476679,-5.037051,-1.719601,-2.985667,-1.863693,-0.319926,-2.754693,-3.833888,-3.463586,1.56937,3.076315,1.285101,1.645467,0.095601,1.618059,0.348445,1.311663,2.877372,0.2981,0.897989,0.902903,0.131147,2.662705,0.021663,0.043566,1276.05336,1968.354588,24.706594,21.195811,23.66688,36.390132,32.848812,sad
-19.359989,1.929004,-2.336703,4.987659,-0.119169,2.749183,0.768441,0.39851,-2.004275,2.722377,1.892985,-1.893208,-2.221072,2.787552,4.317552,3.736345,3.787663,3.1395,4.957797,2.011093,4.282138,4.481925,3.182574,2.050145,3.882513,4.696489,0.091896,0.093142,1997.469251,4116.147288,22.502652,24.60928,21.576819,31.992331,34.349519,fear
23.211629,-2.626366,-2.626738,2.016037,1.270684,-0.471176,-2.908088,0.096748,1.551376,-3.025488,-0.331137,2.047306,3.263091,3.713765,3.198948,4.115217,3.793235,2.53495,3.54949,3.410218,4.022783,3.266284,3.451558,3.817823,4.638389,4.092811,0.215936,0.068378,3410.258763,4953.152259,13.028885,21.108022,18.432634,29.413234,30.475057,angry
16.889239,3.001304,1.169059,0.361873,2.394359,5.202058,0.257937,0.080488,4.33576,4.084828,-0.599686,-3.056273,-4.240331,4.130166,2.895403,4.896261,2.283265,5.61363,3.663204,3.201269,3.458843,3.135232,5.514704,4.67163,4.096851,2.797121,0.118018,0.080734,1816.072417,4583.836491,23.026199,20.869303,25.275052,34.20497,36.309757,angry
11.941276,2.188199,6.048776,-0.618887,2.552058,7.606748,3.339566,1.35433,0.090556,-2.004819,0.031335,-1.556489,0.209373,3.889809,4.988749,3.591385,3.403369,4.887235,4.696696,3.756551,4.600903,3.73797,3.786815,5.553869,3.862171,3.594158,0.120644,0.050866,2924.421927,5152.840065,29.906931,23.461899,28.189583,30.732158,43.343014,angry
6.150616,1.048495,3.609862,4.433636,-3.880171,-2.083222,1.440833,-9.182092,-1.652176,1.98802,-1.945865,1.295205,-6.901148,3.784037,3.039113,3.274725,2.552133,5.099213,3.568936,3.645727,5.561592,2.575118,3.639913,2.818786,2.770377,3.80781,0.054927,0.119564,2788.145178,3725.908165,12.2949,21.544178,31.237597,24.567433,40.023224,fear
-8.803483,-0.951675,-0.192156,-0.19429,2.379151,-1.429055,4.88441,4.63741,3.357952,1.632725,4.312343,0.672157,-0.673467,4.19011,3.317543,2.315942,2.582258,2.263572,5.022175,3.004098,3.157771,3.721219,1.784639,4.096547,2.392154,4.830016,0.072496,0.088159,1563.700706,3435.936123,18.531964,12.846085,29.004422,30.564791,27.045862,happy
-1.01263,-0.043526,-2.46879,0.418146,2.367737,4.443579,-1.788391,-4.154222,-2.121444,2.568644,0.769473,3.877149,1.024765,5.615706,2.414341,1.509618,5.353222,3.204213,4.137591,4.13439,4.326817,3.526276,3.048134,2.968128,4.603664,4.771499,0.110997,0.08508,3255.901919,4111.026539,29.748491,25.261879,25.202625,33.149507,35.153318,angry
5.339872,-1.127211,-3.85215,-4.17554,-0.935429,-1.680349,1.670774,1.961527,-0.756519,-0.822997,2.293837,-1.63482,-1.512454,2.177259,4.378567,3.410187,4.636854,2.292987,3.008586,4.446075,3.82619,2.31687,4.422559,2.195206,4.32796,2.52035,0.081807,0.082258,2313.536886,3763.044598,20.438378,23.414803,29.528306,28.685159,39.311542,fear
-0.849948,2.949232,-0.678823,-2.115148,-0.084053,1.25519,-6.31662,0.966855,-3.419506,-4.165313,1.01573,3.415509,0.049219,0.144593,0.829439,1.081733,1.696097,1.42812,1.99523,2.499973,1.844745,2.398081,1.23029,4.795904,2.053181,2.184049,0.045819,0.040882,1625.712756,3470.316257,26.825715,23.767532,34.798138,28.583571,36.661415,calm
4.455119,7.955948,-0.13855,5.863371,-2.562879,3.94085,5.809705,-4.221657,1.916852,3.646242,2.255891,2.634468,1.908669,1.905752,5.368046,2.496462,3.434161,2.35316,0.724137,2.075487,1.552393,4.091568,2.393132,2.485909,1.935669,3.094035,0.062805,0.087366,2613.264746,3725.523623,24.251165,23.039703,26.107485,21.686825,31.644569,happy
-4.03033,-0.824296,0.422227,1.548248,2.421766,6.766551,0.370488,2.207379,-4.76267,-1.137549,-0.811251,-3.051945,-1.607978,1.892515,1.495337,4.601834,2.512275,4.001023,3.492651,1.360754,2.03756,1.565175,1.838177,1.023566,1.558465,2.359519,0.054997,0.053168,1982.097553,3861.511819,18.714785,29.957762,16.762012,32.284055,34.441856,neutral
3.47925,7.281896,-0.863091,0.684658,1.308576,-0.368541,5.169741,4.527967,3.354801,3.781602,-1.155704,-2.543699,-1.132015,4.280413,3.675426,4.569091,4.108219,2.66068,5.240778,3.488677,4.786302,3.152394,3.118955,3.070996,2.568155,2.592132,0.133702,0.076812,3155.667956,5061.057207,24.400298,17.907601,31.304221,24.47074,18.287901,angry
-5.911512,1.49022,9.025361,2.600405,3.828224,-1.398223,5.55712,-1.176932,-1.704015,5.338135,-1.010815,0.888975,5.778556,3.085879,3.763191,3.389789,3.671271,4.039242,5.340098,5.642291,4.15584,3.273417,4.678038,4.005265,4.037898,2.968177,0.061785,0.099527,2518.74356,4681.839581,27.413315,22.649215,31.535462,30.480715,34.919183,angry
12.934297,4.98907,6.780248,-1.817341,2.725548,-1.384468,-1.511766,2.577083,1.732367,4.935004,0.461471,1.097846,2.134513,2.138171,2.27693,4.116099,2.451045,4.182477,3.607313,1.452469,3.530379,3.52248,3.422929,2.858123,2.059933,4.346213,0.077562,0.05454,2671.550757,3643.465614,15.25457,21.122637,22.673011,24.438789,36.032059,happy
-10.115254,-3.305255,2.85309,0.03608,0.42757,1.468654,-0.727112,2.438065,-4.190409,-3.856821,-4.022308,0.665005,0.919253,1.027418,1.267562,2.768071,0.805564,1.795433,0.814284,2.595974,2.128426,0.101079,1.239199,0.579007,2.400456,3.547309,0.010376,0.025729,1845.176423,2993.354828,17.945774,14.3119,27.617234,33.437569,46.234927,calm
-7.008129,-3.910672,-0.414725,-1.694863,0.033544,-1.563713,-1.486994,-0.123118,0.456577,3.071764,-1.610965,1.036484,4.810866,2.072076,2.664251,0.879373,0.779644,1.340626,1.44706,2.570825,0.770316,1.411372,2.574825,1.715544,1.489183,1.738498,0.019852,0.028562,1371.182287,3074.405443,24.594274,26.827932,31.71814,36.271111,32.723237,calm
-0.763579,-0.311426,-2.646937,-5.675496,-1.512362,3.92181,-0.826861,1.839577,2.218173,0.178624,-0.839178,-4.463194,-2.125341,1.439105,2.129996,0.385933,1.262709,2.204016,1.097885,0.88439,1.008585,1.527591,0.580692,1.053841,2.752753,2.123879,0.02252,0.016292,1406.80523,2465.236284,22.321808,28.554278,30.77363,26.073125,29.187589,sad
9.471293,-3.045263,2.004458,-1.997443,-5.696129,-6.900752,-0.665967,4.082403,3.964164,3.180435,1.890033,0.352094,2.855892,0.510886,2.489788,0.378995,0.587277,2.195852,2.428731,0.890292,2.146193,2.062932,1.189353,1.653851,3.580884,1.218432,0.027776,0.0415,1750.602583,3284.580863,27.34622,21.766656,21.716074,38.87454,32.599047,calm
-17.433227,-0.627566,1.344702,-1.359797,2.307474,-1.086975,1.188078,-1.232182,0.238042,1.704377,-4.141243,1.041951,2.262931,5.690388,3.571152,1.400794,1.719163,2.612844,4.782422,5.696753,3.093547,3.553252,0.918757,4.151368,3.634415,3.249969,0.042656,0.072952,1756.072469,3407.493789,13.646877,17.915313,20.224273,31.885331,26.25086,fear
8.070379,-2.606677,0.32263,5.706779,-0.125658,4.047844,0.869576,-0.029291,1.459682,-1.596614,3.599621,-1.661767,2.560986,5.078609,4.42573,3.430983,4.185707,3.265784,3.788669,3.476717,3.238753,4.630575,4.983941,5.053273,4.242118,5.469145,0.095632,0.132129,3409.302548,5023.898958,21.115328,28.181529,29.309347,30.307411,29.74881,angry
-14.104596,-1.57973,-0.606006,0.836605,-5.237483,-3.385212,0.265626,-5.946269,-1.18143,-1.415706,-9.260515,-2.983037,-0.507654,1.588149,1.325717,1.956173,2.788895,2.337589,1.044147,0.34101,2.319467,0.622261,1.271966,2.000945,2.946526,3.085814,0.020364,0.026179,1229.85562,3087.589036,18.55057,26.389143,26.983901,26.521989,29.31022,sad
2.540502,1.924974,-1.359901,1.972408,-1.142858,1.982087,5.518188,2.282952,2.465611,3.95162,-2.710675,6.656765,-1.66677,3.879661,3.74691,2.097834,4.008886,3.497813,4.889979,3.193379,2.891457,2.485237,1.256645,2.681772,2.724102,3.262058,0.045846,0.065817,2716.094272,4324.244644,10.700924,26.532033,24.76713,28.074946,20.177423,happy
22.614025,1.58672,5.435978,-0.439103,1.673949,-2.138145,4.202593,1.138671,2.573463,0.559894,3.259286,2.692302,-1.483954,2.063233,2.972231,3.659574,4.862896,3.302991,4.007531,1.387149,5.012956,3.605686,2.950395,2.835304,1.8928,2.178713,0.12585,0.052692,2121.899591,3662.934167,14.009096,23.076533,31.444553,25.947538,25.133379,happy
-3.207967,4.748129,-0.210337,-3.726777,5.702744,2.050104,1.587405,4.783184,4.11473,-0.785561,0.150655,-1.838866,-2.893356,3.578593,3.392184,3.760829,4.281605,3.774475,3.863459,0.922039,2.693015,3.964576,1.831791,3.091671,3.519464,3.442853,0.088851,0.080481,2567.778961,3297.79446,22.534778,24.423733,18.751258,35.898676,34.669188,happy
-3.481611,-1.263969,1.681475,-1.287627,-1.095047,-1.129681,4.029863,-2.073644,1.188888,-2.845133,0.449834,1.0387,2.652778,1.115732,0.386037,0.716015,2.464542,3.581752,2.334453,0.237861,2.300653,0.556209,1.150857,1.687231,1.855369,1.565442,0.02459,0.0506,1657.557071,3451.624588,13.203101,24.077652,19.869245,24.829587,29.434939,calm
-13.572991,-5.300122,-0.291277,-0.025511,-5.969173,1.583939,-2.723284,-4.108198,-6.27097,-3.302602,-1.317663,2.087392,-1.215881,3.18513,4.080494,3.640093,1.994936,3.063276,2.924993,3.35006,3.024696,2.693528,4.964877,3.454788,3.976859,3.38265,0.074674,0.078183,2520.8819,2491.157297,20.498447,24.305462,27.523177,23.580935,28.386617,fear
-3.260293,-1.967478,1.241495,0.605686,0.92797,1.054224,3.586992,-0.025719,3.025108,1.549756,3.388901,4.84389,1.729949,2.103768,2.097308,1.529834,1.496228,2.902117,1.03633,3.614773,1.848277,4.862078,1.306885,2.250189,1.648151,1.206916,0.065957,0.036181,1797.177648,3746.254278,23.724804,16.040573,28.908384,29.6445,27.411383,neutral
-7.867729,5.681211,-3.673885,-0.629864,-0.581648,-7.46511,-3.426954,-4.956561,1.260827,-5.979607,1.925638,-4.439306,1.984558,2.103545,3.924036,4.43514,4.073111,2.278881,4.629771,4.045786,1.142147,3.610694,6.333711,4.616482,3.000989,4.044033,0.052929,0.100291,1931.312983,4351.109598,24.602009,26.213097,36.354116,34.029224,37.107921,fear
-11.447515,-0.463416,1.99642,-3.553195,-2.922848,1.543538,0.622269,0.304451,-2.674161,-5.808209,-3.635502,-4.528442,0.244639,2.084522,1.201383,1.372124,2.27565,1.480669,1.218853,3.778591,1.250376,2.46864,2.192576,0.276744,1.121006,2.619122,0.019211,0.019013,1588.759844,2325.308606,22.179461,36.438873,27.912195,32.060865,30.730027,sad
-16.923554,-3.244035,-2.691241,3.534045,-2.989896,0.254068,-7.230762,1.910413,-3.274757,0.272465,0.271295,0.998964,0.096919,5.414529,3.708737,5.74853,4.137733,3.774713,4.39151,3.696722,3.949159,3.847293,3.747513,5.618521,5.772373,3.827032,0.08267,0.104019,2560.608469,4048.543495,23.316996,25.856055,22.407233,28.673433,26.016014,fear
10.668702,-0.968814,1.204387,4.279492,4.204549,1.286448,0.510319,-4.555899,-1.890584,-0.842267,-2.556995,0.74536,5.734945,3.517762,2.24388,2.779434,1.271396,3.464089,0.438033,2.912828,2.49559,1.244141,1.791213,0.865747,0.90836,0.408946,0.061513,0.065067,1351.457641,4272.088317,19.939959,24.449266,18.637936,35.604129,33.00125,neutral
13.36231,2.930318,-1.424507,-0.924736,-1.520378,3.297683,-0.719771,2.265369,2.292904,8.60518,2.439754,-0.933432,-2.880451,2.724147,2.880914,0.7893,2.286146,3.297353,2.467644,3.968624,1.441644,3.676883,3.91389,3.956496,1.434144,3.314553,0.06395,0.045393,2344.799603,3565.610564,24.603752,25.565317,20.237778,25.378893,30.096513,happy
13.93416,2.134377,3.831118,-6.947431,1.358695,-1.067645,6.004088,3.342651,2.202706,0.204201,2.691625,-1.284557,1.200824,2.421637,5.26649,4.469948,4.063047,1.509689,3.864157,3.187667,4.22346,3.322395,2.993282,3.233784,1.194367,2.232597,0.08896,0.089939,2293.565081,3980.412698,11.995038,30.296554,31.568709,32.260513,34.034031,happy
24.286338,3.024579,2.889947,2.598707,-2.46238,7.314571,2.937563,3.66948,-3.796564,3.838932,0.431363,-2.468349,-1.361291,1.735106,1.718216,3.060548,2.613237,3.334069,4.675976,2.870496,0.755111,2.758042,4.193394,2.914061,4.529331,3.452942,0.035882,0.071918,2611.375485,4518.570785,29.098183,27.538628,28.202399,32.380941,31.159966,happy
-14.235416,2.205638,0.406516,2.69338,0.01459,2.709127,-2.841867,2.361719,-1.793445,-0.592404,1.585067,6.383524,1.860159,2.414346,0.954622,1.656998,1.404133,2.907666,1.354066,2.828542,0.198353,2.898777,0.638599,2.353884,0.63567,2.118347,0.021337,0.050365,2028.216276,2783.752527,22.890423,27.737163,21.383405,23.829986,26.643476,calm
-5.963426,-5.159256,-2.016015,-3.464145,-1.502397,-3.028988,-1.60794,0.307547,-4.374176,-0.655984,-4.056758,-1.517257,-1.745567,2.15558,1.984627,3.038881,1.773938,1.172496,2.729726,2.130984,2.684147,1.680032,0.491301,4.043912,1.197356,0.639077,0.024302,0.022911,1411.709193,2537.372006,19.283403,21.182934,33.948447,28.442678,27.502869,sad
1.095832,2.348244,-0.304132,3.7745,2.597547,-0.185277,0.129432,-5.525279,3.63068,-0.988552,-1.19987,-1.649561,1.370093,0.871307,1.015827,1.947475,1.373487,2.335234,1.410111,3.595036,2.693458,2.680886,1.395038,4.40568,1.560989,1.28619,0.060601,0.05244,1754.484707,4422.255808,24.877997,23.020027,38.005551,33.053901,31.940495,neutral
-16.345461,-4.729193,2.015133,1.069087,-2.326931,1.092927,-4.223881,9.792869,3.934714,1.866908,0.226891,-1.856184,-3.930559,1.886177,1.140239,1.198558,0.583243,2.249663,1.623006,2.535072,2.457099,2.229465,4.65944,2.823706,0.739434,2.458736,0.04919,0.033231,1573.510136,3690.345225,23.487738,17.768714,30.850835,30.424572,37.979296,neutral
22.609172,-5.680647,-1.626863,3.624425,2.194186,1.198399,-0.914374,1.579354,1.406661,-4.655975,1.540901,-0.651091,3.423193,4.344656,5.955905,3.999927,2.908689,1.511343,3.061724,4.377351,4.632871,3.394797,3.56987,4.069936,4.380053,5.020082,0.098847,0.081434,3911.156596,6069.937087,17.352869,28.712696,37.023544,35.584792,28.185451,angry
-20.838014,4.215657,1.629397,-3.137883,2.792677,0.744544,0.503073,-1.700777,0.757967,-5.150331,-0.71144,-2.939627,-1.764165,2.811085,2.862299,4.788446,2.067131,3.908663,2.369311,4.821504,3.927801,2.09531,3.834667,2.804136,3.726878,2.171575,0.082157,0.040052,1933.500483,3306.617845,21.896269,20.537428,25.078002,25.792341,25.15778,fear
15.993783,1.127853,5.549302,5.239784,-1.949994,1.113002,-1.267284,0.465546,5.874637,-1.024839,-2.658476,-2.460008,-0.286403,7.745379,5.472822,1.127049,3.964195,3.371041,4.986323,2.820997,2.963562,3.428514,3.308294,4.651545,3.665449,5.003247,0.090828,0.121644,2479.327892,5368.852189,17.500574,27.458177,13.795399,25.083719,37.841625,angry
13.739637,-2.394939,-0.951672,-0.878825,0.123664,1.702328,4.297109,4.928083,4.399712,1.407243,-1.626667,0.077695,1.365698,1.635068,0.586206,1.037628,2.368042,1.253499,1.524173,1.421579,0.607801,1.328729,1.042183,0.808193,0.441691,1.399397,0.035564,0.051206,1423.580123,3578.305366,21.464727,17.364856,23.981511,19.613071,23.891208,calm
-1.868881,2.761078,1.054766,-2.383311,-0.908106,0.078847,-3.734909,-9.327746,-4.002227,-7.974423,-3.75436,-6.622334,1.140326,0.617402,2.344108,2.566602,2.501509,0.068336,2.922644,2.220338,2.604266,3.629876,2.594332,0.617347,2.453283,0.296383,0.019622,0.026226,1502.283872,2047.137348,13.028105,20.753238,24.887384,26.871025,39.252262,sad
-0.696348,-4.407586,-8.927579,0.664878,-1.669729,-4.229845,3.976089,3.944612,2.920679,-0.221439,-10.393075,2.6258,-3.661662,2.940841,4.399219,5.531814,5.04108,3.67266,4.238954,2.394275,1.877407,4.579973,3.822589,2.051684,3.452002,4.116948,0.076322,0.092563,2080.150258,3413.160589,20.585603,27.010704,30.526241,36.901625,32.175022,fear
-4.007664,2.917808,1.173954,-1.397164,2.097302,2.64943,-2.603841,-2.691737,5.585086,-1.619543,-2.828913,-1.363523,2.323386,4.218381,3.374417,4.111589,3.750284,3.357784,3.199971,3.648041,3.083846,3.570638,3.450465,2.049388,2.970714,3.241601,0.093475,0.0768,2290.169384,4781.003126,12.10385,15.32799,22.108372,27.334653,30.839433,fear
-14.102819,2.359495,-0.65108,-4.748099,0.971155,3.335622,0.249081,3.372226,-2.353548,-3.082621,1.66357,-1.958259,2.715611,3.670766,4.718709,4.13127,2.599945,1.508481,4.281938,4.06515,2.482035,4.298578,4.890611,2.792682,1.56647,4.470621,0.082904,0.065322,2455.421386,3951.21723,19.452332,25.902822,23.4897,23.493296,34.0292,fear
11.752145,-0.256667,3.443149,1.946365,-0.224699,6.277171,-2.214055,1.811727,2.518682,-0.862497,1.677415,2.836492,0.733903,2.472496,2.105431,2.79752,1.771021,1.688202,2.02056,3.183669,0.252637,1.090631,4.27577,2.275188,1.592964,2.794852,0.038225,0.023715,2106.439984,3193.07079,20.506949,24.647004,26.710581,20.455023,32.131404,neutral
1.111746,-1.430512,3.884195,-4.227633,-3.756764,-1.649725,-2.980543,-2.877833,4.585288,-1.118872,-3.854056,-2.67005,-0.285325,2.137368,1.222736,0.171968,1.74946,1.722405,1.15387,3.07978,2.374578,1.934818,1.439289,3.533029,0.645527,1.303404,0.017286,0.032242,1648.699087,2099.027614,16.57695,25.238222,22.674267,26.99112,32.863224,sad
2.825537,3.870287,3.898001,-3.899428,-1.63408,2.17146,-1.881318,0.316155,-2.14932,-3.268166,-2.689121,2.867176,0.041348,3.271882,2.520421,3.606465,2.818068,2.759341,1.879512,5.009207,2.112698,0.026577,2.268034,1.017708,3.017022,2.725817,0.047127,0.038901,2043.927718,3230.681801,23.93902,25.780079,40.679833,26.774427,30.482872,neutral
-24.088312,1.185868,-5.819603,1.918506,-1.197364,-7.90287,4.16739,-2.969316,3.746215,-2.023998,-0.492841,-5.950779,2.173923,3.426066,3.633441,3.904974,2.351986,4.691102,3.4365,6.295197,3.520403,3.610427,2.643416,2.38639,4.877687,5.061144,0.099646,0.103033,3558.839643,5173.679345,22.424081,23.436333,22.737426,30.927263,41.323746,angry
3.866838,0.762474,2.892341,-0.501541,-1.708021,-4.704494,-2.683783,3.023837,-0.006131,-0.899363,3.286871,2.668807,-2.807237,2.700996,0.158581,1.959545,1.841308,2.649782,1.881012,1.25544,1.334437,4.193249,1.58264,2.097076,0.521162,0.672643,0.034669,0.023855,1948.337685,2738.954872,14.830743,19.355819,33.637694,30.66709,27.447818,calm
-9.802675,1.483391,4.107987,-4.064359,1.306823,-2.147353,-0.424701,-6.015104,5.678202,0.432513,-0.921576,2.484801,-1.626931,1.862755,4.510329,4.808663,2.407936,4.067355,3.35604,1.586169,2.071868,4.5511,1.573205,5.280999,2.428638,4.580815,0.072666,0.083998,3023.137428,4667.177832,17.078172,18.71306,25.59394,22.497602,33.196321,happy
-28.513057,0.31974,2.954807,0.991977,1.931006,0.086007,0.321043,1.412519,6.73067,3.426846,3.029925,1.514417,-3.09516,5.225645,4.907256,4.365925,3.956153,4.545916,3.768898,4.727945,3.162099,2.089948,2.798825,4.141022,3.698261,3.852258,0.073341,0.107548,2533.528739,5297.945613,12.926194,18.80632,21.134172,31.868986,29.690575,angry
-25.534144,-4.374033,0.84247,4.756571,-0.766661,2.674555,-3.70322,0.021384,-1.42398,2.962768,-2.219509,4.431038,-1.523137,0.430137,0.463693,0.877573,1.870567,0.89002,0.679523,2.389808,1.711219,1.070118,0.165762,0.631446,1.74375,1.294767,0.02734,0.051895,1796.323097,3650.180474,23.560959,18.166451,35.67046,30.390527,41.358739,calm
15.0674,4.083294,0.35575,0.981754,-1.841149,1.657253,1.578498,-0.560154,2.836634,1.894535,10.539922,-1.804981,4.898714,3.147684,4.527447,1.400572,3.487646,4.472067,4.239911,1.994866,3.588111,5.476718,5.028945,4.960462,6.352203,2.255097,0.105801,0.100777,2670.966177,5074.920439,26.504901,23.551619,14.980132,32.38454,31.925036,angry
3.38403,1.365483,-5.232006,1.943906,-3.156742,4.148899,4.914179,5.431658,-0.067305,-0.109279,-5.028845,2.940591,-3.625969,2.550865,3.696262,2.894271,3.038255,4.047095,4.88147,4.539498,4.189444,5.146911,4.127621,3.473335,3.22993,4.552348,0.080362,0.10872,2807.235398,4497.211889,15.723753,27.82672,21.712186,27.603907,29.656681,angry
-11.241767,-0.842897,1.708619,-2.321003,-4.356231,-2.877636,-4.359145,-4.722638,2.11972,0.097113,-3.658661,-4.453175,-4.24622,1.080273,2.952658,1.68991,3.931614,1.760261,1.224355,2.727769,0.129858,1.988448,0.587826,0.38213,1.682352,2.634776,0.021284,0.030703,915.274237,2453.510915,19.274057,26.106309,20.709343,33.148279,29.453112,sad
